fname,plate,mjd,fiberID,subClass,group
spec-0638-52081-0502.fits,638,52081,502,K5,cool
spec-0592-52025-0312.fits,592,52025,312,M3,cool
spec-0500-51994-0263.fits,500,51994,263,M0,cool
spec-0612-52079-0099.fits,612,52079,99,M2,cool
spec-0279-51608-0384.fits,279,51608,384,K5,cool
spec-0439-51877-0149.fits,439,51877,149,M8,cool
spec-0339-51692-0225.fits,339,51692,225,M1,cool
spec-0573-52325-0312.fits,573,52325,312,M3,cool
spec-0515-52051-0062.fits,515,52051,62,K5,cool
spec-0323-51615-0481.fits,323,51615,481,K5,cool
spec-0433-51873-0216.fits,433,51873,216,M5,cool
spec-0428-51883-0631.fits,428,51883,631,K1,cool
spec-0436-51883-0303.fits,436,51883,303,M2,cool
spec-0502-51957-0624.fits,502,51957,624,M9,cool
spec-0414-51901-0346.fits,414,51901,346,K1,cool
spec-0355-51788-0169.fits,355,51788,169,K3,cool
spec-0542-51993-0450.fits,542,51993,450,K7,cool
spec-0324-51616-0106.fits,324,51616,106,M2,cool
spec-0471-51924-0112.fits,471,51924,112,K7,cool
spec-0439-51877-0094.fits,439,51877,94,M7,cool
spec-0498-51984-0389.fits,498,51984,389,M6,cool
spec-0505-52317-0495.fits,505,52317,495,M1,cool
spec-0324-51616-0454.fits,324,51616,454,M3,cool
spec-0546-52205-0445.fits,546,52205,445,M8,cool
spec-0572-52289-0132.fits,572,52289,132,M6,cool
spec-0465-51910-0422.fits,465,51910,422,K7,cool
spec-0324-51616-0568.fits,324,51616,568,M1,cool
spec-0323-51615-0482.fits,323,51615,482,M1,cool
spec-0458-51929-0374.fits,458,51929,374,M6,cool
spec-0350-51691-0557.fits,350,51691,557,M0,cool
spec-0411-51914-0107.fits,411,51914,107,M2,cool
spec-0352-51789-0357.fits,352,51789,357,M0,cool
spec-0497-51989-0009.fits,497,51989,9,M5,cool
spec-0364-52000-0114.fits,364,52000,114,M3,cool
spec-0615-52345-0154.fits,615,52345,154,M6,cool
spec-0414-51901-0048.fits,414,51901,48,M1,cool
spec-0595-52023-0358.fits,595,52023,358,K1,cool
spec-0520-52288-0281.fits,520,52288,281,M9,cool
spec-0324-51666-0364.fits,324,51666,364,K7,cool
spec-0324-51616-0566.fits,324,51616,566,K5,cool
spec-0547-52207-0225.fits,547,52207,225,K3,cool
spec-0546-52205-0014.fits,546,52205,14,M5,cool
spec-0651-52141-0323.fits,651,52141,323,M7,cool
spec-0323-51615-0367.fits,323,51615,367,K7,cool
spec-0628-52083-0114.fits,628,52083,114,M1,cool
spec-0435-51882-0018.fits,435,51882,18,K1,cool
spec-0374-51791-0557.fits,374,51791,557,M8,cool
spec-0354-51792-0574.fits,354,51792,574,M0,cool
spec-0678-52884-0265.fits,678,52884,265,M6,cool
spec-0348-51696-0439.fits,348,51696,439,M0,cool
spec-0377-52145-0537.fits,377,52145,537,K5,cool
spec-0603-52056-0127.fits,603,52056,127,K5,cool
spec-0354-51792-0427.fits,354,51792,427,M5,cool
spec-0617-52072-0515.fits,617,52072,515,M1,cool
spec-0337-51997-0282.fits,337,51997,282,M3,cool
spec-0559-52316-0185.fits,559,52316,185,M6,cool
spec-0565-52225-0373.fits,565,52225,373,M6,cool
spec-0605-52353-0184.fits,605,52353,184,M9,cool
spec-0298-51955-0160.fits,298,51955,160,M3,cool
spec-0410-51877-0570.fits,410,51877,570,M2,cool
spec-0606-52365-0297.fits,606,52365,297,M4,cool
spec-0350-51691-0101.fits,350,51691,101,M2,cool
spec-0437-51876-0346.fits,437,51876,346,M7,cool
spec-0631-52079-0519.fits,631,52079,519,K7,cool
spec-0433-51873-0131.fits,433,51873,131,K5,cool
spec-0471-51924-0150.fits,471,51924,150,K7,cool
spec-0547-51959-0621.fits,547,51959,621,K3,cool
spec-0458-51929-0528.fits,458,51929,528,M5,cool
spec-0374-51791-0260.fits,374,51791,260,M4,cool
spec-0407-51820-0097.fits,407,51820,97,M6,cool
spec-0343-51692-0578.fits,343,51692,578,K1,cool
spec-0324-51666-0271.fits,324,51666,271,K5,cool
spec-0359-51821-0430.fits,359,51821,430,M3,cool
spec-0606-52365-0359.fits,606,52365,359,M7,cool
spec-0411-51817-0267.fits,411,51817,267,K5,cool
spec-0659-52199-0119.fits,659,52199,119,M5,cool
spec-0602-52072-0119.fits,602,52072,119,M5,cool
spec-0707-52177-0267.fits,707,52177,267,K3,cool
spec-0389-51795-0515.fits,389,51795,515,M3,cool
spec-0432-51884-0570.fits,432,51884,570,M6,cool
spec-0334-51993-0389.fits,334,51993,389,M9,cool
spec-0564-52224-0255.fits,564,52224,255,M6,cool
spec-0602-52072-0333.fits,602,52072,333,M0,cool
spec-0610-52056-0097.fits,610,52056,97,M2,cool
spec-0356-51779-0485.fits,356,51779,485,M1,cool
spec-0490-51929-0404.fits,490,51929,404,M6,cool
spec-0701-52179-0084.fits,701,52179,84,M3,cool
spec-0349-51699-0018.fits,349,51699,18,K1,cool
spec-0307-51663-0257.fits,307,51663,257,K5,cool
spec-0336-51999-0027.fits,336,51999,27,M4,cool
spec-0593-52026-0239.fits,593,52026,239,M8,cool
spec-0291-51928-0095.fits,291,51928,95,M8,cool
spec-0583-52055-0088.fits,583,52055,88,M0,cool
spec-0441-51868-0035.fits,441,51868,35,M6,cool
spec-0564-52224-0191.fits,564,52224,191,M9,cool
spec-0356-51779-0049.fits,356,51779,49,M1,cool
spec-0453-51915-0037.fits,453,51915,37,K5,cool
spec-0425-51898-0166.fits,425,51898,166,M7,cool
spec-0359-51821-0596.fits,359,51821,596,K7,cool
spec-0386-51788-0184.fits,386,51788,184,M7,cool
spec-0324-51666-0401.fits,324,51666,401,M0,cool
spec-0339-51692-0011.fits,339,51692,11,K5,cool
spec-0638-52081-0220.fits,638,52081,220,K3,cool
spec-0323-51615-0124.fits,323,51615,124,K5,cool
spec-0660-52177-0080.fits,660,52177,80,M5,cool
spec-0387-51791-0533.fits,387,51791,533,M5,cool
spec-0598-52316-0347.fits,598,52316,347,M2,cool
spec-0602-52072-0549.fits,602,52072,549,M6,cool
spec-0602-52072-0470.fits,602,52072,470,M5,cool
spec-0406-51817-0213.fits,406,51817,213,M5,cool
spec-0324-51616-0127.fits,324,51616,127,M0,cool
spec-0498-51984-0538.fits,498,51984,538,K1,cool
spec-0612-52079-0494.fits,612,52079,494,M5,cool
spec-0328-52282-0278.fits,328,52282,278,M8,cool
spec-0324-51666-0024.fits,324,51666,24,K3,cool
spec-0270-51909-0567.fits,270,51909,567,K1,cool
spec-0324-51666-0259.fits,324,51666,259,M1,cool
spec-0349-51699-0411.fits,349,51699,411,M3,cool
spec-0324-51666-0549.fits,324,51666,549,M0,cool
spec-0352-51694-0275.fits,352,51694,275,K5,cool
spec-0501-52235-0143.fits,501,52235,143,M5,cool
spec-0641-52199-0323.fits,641,52199,323,K1,cool
spec-0385-51877-0246.fits,385,51877,246,M5,cool
spec-0377-52145-0512.fits,377,52145,512,M3,cool
spec-0541-51959-0551.fits,541,51959,551,M3,cool
spec-0445-51873-0628.fits,445,51873,628,M2,cool
spec-0324-51666-0468.fits,324,51666,468,M2,cool
spec-0448-51900-0102.fits,448,51900,102,M1,cool
spec-0579-52338-0495.fits,579,52338,495,K3,cool
spec-0596-52370-0265.fits,596,52370,265,M5,cool
spec-0483-51902-0088.fits,483,51902,88,K7,cool
spec-0496-51973-0409.fits,496,51973,409,K7,cool
spec-0574-52347-0044.fits,574,52347,44,M3,cool
spec-0298-51662-0330.fits,298,51662,330,K7,cool
spec-0358-51818-0113.fits,358,51818,113,M1,cool
spec-0323-51615-0429.fits,323,51615,429,K3,cool
spec-0302-51688-0425.fits,302,51688,425,M1,cool
spec-0324-51666-0125.fits,324,51666,125,K7,cool
spec-0522-52024-0229.fits,522,52024,229,M8,cool
spec-0340-51990-0556.fits,340,51990,556,K3,cool
spec-0522-52024-0006.fits,522,52024,6,M2,cool
spec-0662-52147-0233.fits,662,52147,233,M0,cool
spec-0568-52254-0277.fits,568,52254,277,M6,cool
spec-0343-51692-0404.fits,343,51692,404,K3,cool
spec-0345-51690-0144.fits,345,51690,144,K3,cool
spec-0547-52207-0426.fits,547,52207,426,K7,cool
spec-0555-52266-0135.fits,555,52266,135,M5,cool
spec-0414-51901-0285.fits,414,51901,285,M2,cool
spec-0385-51877-0321.fits,385,51877,321,M6,cool
spec-0528-52022-0129.fits,528,52022,129,K3,cool
spec-0300-51666-0306.fits,300,51666,306,K1,cool
spec-0448-51900-0375.fits,448,51900,375,M0,cool
spec-0323-51615-0168.fits,323,51615,168,K1,cool
spec-0352-51789-0150.fits,352,51789,150,M0,cool
spec-0499-51988-0390.fits,499,51988,390,M5,cool
spec-0356-51779-0073.fits,356,51779,73,M0,cool
spec-0425-51884-0144.fits,425,51884,144,M3,cool
spec-0427-51900-0149.fits,427,51900,149,M4,cool
spec-0427-51900-0054.fits,427,51900,54,K7,cool
spec-0414-51869-0096.fits,414,51869,96,K3,cool
spec-0434-51885-0049.fits,434,51885,49,K5,cool
spec-0465-51910-0049.fits,465,51910,49,M8,cool
spec-0328-52282-0340.fits,328,52282,340,M9,cool
spec-0615-52345-0207.fits,615,52345,207,M8,cool
spec-0273-51957-0536.fits,273,51957,536,K1,cool
spec-0406-51900-0302.fits,406,51900,302,K5,cool
spec-0582-52045-0250.fits,582,52045,250,M5,cool
spec-0490-51929-0331.fits,490,51929,331,M4,cool
spec-0323-51615-0480.fits,323,51615,480,M5,cool
spec-0406-51817-0190.fits,406,51817,190,K1,cool
spec-0599-52317-0289.fits,599,52317,289,M5,cool
spec-0504-52316-0076.fits,504,52316,76,M7,cool
spec-0501-52235-0295.fits,501,52235,295,M0V,cool
spec-0532-51993-0419.fits,532,51993,419,K5,cool
spec-0349-51699-0434.fits,349,51699,434,M4,cool
spec-0634-52164-0047.fits,634,52164,47,M1,cool
spec-0346-51693-0593.fits,346,51693,593,M1,cool
spec-0299-51671-0514.fits,299,51671,514,M3,cool
spec-0702-52178-0237.fits,702,52178,237,M0V,cool
spec-0279-51984-0386.fits,279,51984,386,K5,cool
spec-0377-52145-0401.fits,377,52145,401,M2,cool
spec-0536-52024-0025.fits,536,52024,25,K3,cool
spec-0602-52072-0514.fits,602,52072,514,M5,cool
spec-0339-51692-0230.fits,339,51692,230,K5,cool
spec-0474-52000-0459.fits,474,52000,459,K7,cool
spec-0373-51788-0587.fits,373,51788,587,M7,cool
spec-0306-51637-0355.fits,306,51637,355,M9,cool
spec-0374-51791-0262.fits,374,51791,262,M0,cool
spec-0283-51584-0433.fits,283,51584,433,M4,cool
spec-0269-51581-0131.fits,269,51581,131,M8,cool
spec-0324-51616-0552.fits,324,51616,552,K3,cool
spec-0538-52029-0051.fits,538,52029,51,M8,cool
spec-0570-52266-0625.fits,570,52266,625,M8,cool
spec-0588-52029-0362.fits,588,52029,362,M6,cool
spec-0448-51900-0593.fits,448,51900,593,K5,cool
spec-0371-52078-0402.fits,371,52078,402,K7,cool
spec-0571-52286-0502.fits,571,52286,502,M5,cool
spec-0323-51615-0340.fits,323,51615,340,K3,cool
spec-0351-51780-0503.fits,351,51780,503,M2,cool
spec-0271-51883-0239.fits,271,51883,239,M4,cool
spec-0589-52055-0444.fits,589,52055,444,M7,cool
spec-0502-51957-0142.fits,502,51957,142,M6,cool
spec-0487-51943-0140.fits,487,51943,140,M5,cool
spec-0386-51788-0437.fits,386,51788,437,M3,cool
spec-0684-52523-0488.fits,684,52523,488,M2,cool
spec-0409-51871-0490.fits,409,51871,490,K5,cool
spec-0344-51693-0527.fits,344,51693,527,M8,cool
spec-0342-51691-0521.fits,342,51691,521,M0,cool
spec-0304-51609-0362.fits,304,51609,362,K1,cool
spec-0324-51616-0016.fits,324,51616,16,K5,cool
spec-0546-52205-0589.fits,546,52205,589,M6,cool
spec-0324-51666-0194.fits,324,51666,194,K1,cool
spec-0373-51788-0567.fits,373,51788,567,M4,cool
spec-0360-51780-0226.fits,360,51780,226,K7,cool
spec-0635-52145-0448.fits,635,52145,448,K3,cool
spec-0545-52202-0236.fits,545,52202,236,M6,cool
spec-0375-52140-0037.fits,375,52140,37,M3,cool
spec-0352-51694-0084.fits,352,51694,84,M2,cool
spec-0545-52202-0322.fits,545,52202,322,M7,cool
spec-0509-52374-0301.fits,509,52374,301,M0,cool
spec-0416-51885-0528.fits,416,51885,528,K5,cool
spec-0419-51812-0211.fits,419,51812,211,K7,cool
spec-0476-52314-0126.fits,476,52314,126,K3,cool
spec-0588-52045-0302.fits,588,52045,302,K1,cool
spec-0323-51615-0568.fits,323,51615,568,K1,cool
spec-0441-51868-0228.fits,441,51868,228,K5,cool
spec-0594-52027-0459.fits,594,52027,459,M9,cool
spec-0296-51665-0304.fits,296,51665,304,M1,cool
spec-0566-52238-0243.fits,566,52238,243,M0,cool
spec-0341-51690-0037.fits,341,51690,37,M7,cool
spec-0269-51910-0520.fits,269,51910,520,M3,cool
spec-0383-51818-0432.fits,383,51818,432,M4,cool
spec-0434-51885-0472.fits,434,51885,472,M6,cool
spec-0324-51666-0136.fits,324,51666,136,K3,cool
spec-0406-51817-0338.fits,406,51817,338,K3,cool
spec-0639-52146-0553.fits,639,52146,553,M4,cool
spec-0555-52266-0180.fits,555,52266,180,M9,cool
spec-0492-51955-0439.fits,492,51955,439,M2,cool
spec-0416-51811-0534.fits,416,51811,534,K5,cool
spec-0596-52370-0109.fits,596,52370,109,M5,cool
spec-0304-51957-0490.fits,304,51957,490,M1,cool
spec-0460-51924-0466.fits,460,51924,466,M7,cool
spec-0602-52072-0506.fits,602,52072,506,M6,cool
spec-0502-51957-0487.fits,502,51957,487,M5,cool
spec-0417-51821-0303.fits,417,51821,303,M3,cool
spec-0323-51615-0290.fits,323,51615,290,K3,cool
spec-0489-51930-0043.fits,489,51930,43,M8,cool
spec-0506-52022-0205.fits,506,52022,205,M0,cool
spec-0682-52525-0026.fits,682,52525,26,M1,cool
spec-0272-51941-0382.fits,272,51941,382,M1,cool
spec-0461-51910-0478.fits,461,51910,478,M8,cool
spec-0557-52253-0099.fits,557,52253,99,M3,cool
spec-0327-52294-0270.fits,327,52294,270,M7,cool
spec-0517-52024-0581.fits,517,52024,581,K3,cool
spec-0315-51663-0263.fits,315,51663,263,K1,cool
spec-0561-52295-0363.fits,561,52295,363,M4,cool
spec-0701-52179-0123.fits,701,52179,123,K7,cool
spec-0607-52368-0306.fits,607,52368,306,M4,cool
spec-0282-51630-0065.fits,282,51630,65,K7,cool
spec-0469-51913-0274.fits,469,51913,274,M2,cool
spec-0483-51942-0493.fits,483,51942,493,M2,cool
spec-0579-52338-0475.fits,579,52338,475,M6,cool
spec-0468-51912-0546.fits,468,51912,546,M6,cool
spec-0276-51909-0458.fits,276,51909,458,K1,cool
spec-0439-51877-0375.fits,439,51877,375,M6,cool
spec-0380-51792-0421.fits,380,51792,421,M3,cool
spec-0340-51990-0009.fits,340,51990,9,M2,cool
spec-0560-52296-0329.fits,560,52296,329,M0,cool
spec-0384-51821-0416.fits,384,51821,416,M9,cool
spec-0412-52258-0572.fits,412,52258,572,M3,cool
spec-0569-52264-0541.fits,569,52264,541,M7,cool
spec-0530-52026-0285.fits,530,52026,285,K3,cool
spec-0350-51691-0570.fits,350,51691,570,M2,cool
spec-0367-51997-0288.fits,367,51997,288,M3,cool
spec-0612-52079-0233.fits,612,52079,233,M0,cool
spec-0324-51616-0486.fits,324,51616,486,M3,cool
spec-0595-52023-0585.fits,595,52023,585,M6,cool
spec-0289-51990-0431.fits,289,51990,431,M2,cool
spec-0583-52055-0095.fits,583,52055,95,M1,cool
spec-0407-51820-0617.fits,407,51820,617,M9,cool
spec-0345-51690-0421.fits,345,51690,421,M2,cool
spec-0282-51630-0124.fits,282,51630,124,M3,cool
spec-0546-52205-0532.fits,546,52205,532,K3,cool
spec-0648-52559-0622.fits,648,52559,622,M6,cool
spec-0323-51615-0470.fits,323,51615,470,M0,cool
spec-0483-51942-0255.fits,483,51942,255,M5,cool
spec-0310-51616-0384.fits,310,51616,384,M8,cool
spec-0373-51788-0156.fits,373,51788,156,M3,cool
spec-0502-51957-0524.fits,502,51957,524,M7,cool
spec-0534-51997-0542.fits,534,51997,542,K5,cool
spec-0504-52316-0342.fits,504,52316,342,M6,cool
spec-0401-51788-0189.fits,401,51788,189,M3,cool
spec-0287-52023-0209.fits,287,52023,209,K5,cool
spec-0323-51615-0414.fits,323,51615,414,M3,cool
spec-0560-52296-0509.fits,560,52296,509,M6,cool
spec-0504-52316-0295.fits,504,52316,295,K3,cool
spec-0373-51788-0551.fits,373,51788,551,M4,cool
spec-0519-52283-0076.fits,519,52283,76,M9,cool
spec-0348-51696-0514.fits,348,51696,514,K3,cool
spec-0519-52283-0128.fits,519,52283,128,K1,cool
spec-0498-51973-0330.fits,498,51973,330,M7,cool
spec-0305-51613-0374.fits,305,51613,374,M0V,cool
spec-0682-52525-0256.fits,682,52525,256,M2,cool
spec-0340-51691-0280.fits,340,51691,280,M3,cool
spec-0324-51616-0479.fits,324,51616,479,M0,cool
spec-0324-51616-0130.fits,324,51616,130,K7,cool
spec-0416-51811-0545.fits,416,51811,545,K3,cool
spec-0606-52365-0409.fits,606,52365,409,M1,cool
spec-0323-51615-0203.fits,323,51615,203,K3,cool
spec-0282-51630-0370.fits,282,51630,370,M0V,cool
spec-0633-52079-0139.fits,633,52079,139,K1,cool
spec-0323-51615-0153.fits,323,51615,153,K3,cool
spec-0424-51893-0534.fits,424,51893,534,K7,cool
spec-0385-51877-0026.fits,385,51877,26,M8,cool
spec-0614-53437-0249.fits,614,53437,249,M6,cool
spec-0641-52176-0618.fits,641,52176,618,K5,cool
spec-0595-52023-0088.fits,595,52023,88,M6,cool
spec-0460-51924-0391.fits,460,51924,391,M0,cool
spec-0697-52226-0091.fits,697,52226,91,M3,cool
spec-0531-52028-0588.fits,531,52028,588,M6,cool
spec-0692-52201-0382.fits,692,52201,382,K3,cool
spec-0492-51955-0126.fits,492,51955,126,K5,cool
spec-0338-51694-0184.fits,338,51694,184,M2,cool
spec-0435-51882-0137.fits,435,51882,137,M6,cool
spec-0349-51699-0143.fits,349,51699,143,M7,cool
spec-0476-52314-0164.fits,476,52314,164,K3,cool
spec-0460-51924-0018.fits,460,51924,18,M6,cool
spec-0572-52289-0187.fits,572,52289,187,K5,cool
spec-0348-51696-0191.fits,348,51696,191,K3,cool
spec-0625-52145-0571.fits,625,52145,571,K3,cool
spec-0405-51816-0521.fits,405,51816,521,M4,cool
spec-0470-51929-0218.fits,470,51929,218,K3,cool
spec-0324-51666-0058.fits,324,51666,58,M2,cool
spec-0489-51930-0106.fits,489,51930,106,M7,cool
spec-0415-51879-0301.fits,415,51879,301,K1,cool
spec-0697-52226-0038.fits,697,52226,38,M3,cool
spec-0381-51811-0463.fits,381,51811,463,K7,cool
spec-0427-51900-0401.fits,427,51900,401,M0,cool
spec-0383-51818-0221.fits,383,51818,221,K7,cool
spec-0646-52523-0063.fits,646,52523,63,M0,cool
spec-0296-51984-0518.fits,296,51984,518,K3,cool
spec-0412-52254-0136.fits,412,52254,136,K3,cool
spec-0304-51957-0093.fits,304,51957,93,M3,cool
spec-0324-51666-0355.fits,324,51666,355,M4,cool
spec-0324-51616-0291.fits,324,51616,291,K3,cool
spec-0517-52024-0097.fits,517,52024,97,K1,cool
spec-0374-51791-0259.fits,374,51791,259,M9,cool
spec-0367-51997-0027.fits,367,51997,27,M4,cool
spec-0489-51930-0074.fits,489,51930,74,M5,cool
spec-0323-51615-0331.fits,323,51615,331,M0,cool
spec-0682-52525-0544.fits,682,52525,544,M4,cool
spec-0604-52079-0475.fits,604,52079,475,M0,cool
spec-0327-52294-0484.fits,327,52294,484,K3,cool
spec-0413-51821-0149.fits,413,51821,149,M0V,cool
spec-0620-52081-0231.fits,620,52081,231,K7,cool
spec-0588-52045-0061.fits,588,52045,61,M6,cool
spec-0584-52049-0442.fits,584,52049,442,M2,cool
spec-0338-51694-0394.fits,338,51694,394,M8,cool
spec-0454-51908-0563.fits,454,51908,563,M5,cool
spec-0280-51612-0316.fits,280,51612,316,M2,cool
spec-0324-51616-0354.fits,324,51616,354,K3,cool
spec-0385-51783-0241.fits,385,51783,241,M5,cool
spec-0701-52179-0091.fits,701,52179,91,K5,cool
spec-0404-51877-0625.fits,404,51877,625,M5,cool
spec-0379-51789-0252.fits,379,51789,252,M3,cool
spec-0425-51898-0416.fits,425,51898,416,M7,cool
spec-0613-52345-0225.fits,613,52345,225,M3,cool
spec-0432-51884-0473.fits,432,51884,473,M2,cool
spec-0359-51821-0077.fits,359,51821,77,M1,cool
spec-0659-52199-0019.fits,659,52199,19,K5,cool
spec-0277-51908-0095.fits,277,51908,95,K7,cool
spec-0410-51877-0076.fits,410,51877,76,K3,cool
spec-0412-52258-0022.fits,412,52258,22,K7,cool
spec-0468-51912-0312.fits,468,51912,312,M6,cool
spec-0609-52339-0101.fits,609,52339,101,M3,cool
spec-0409-51871-0425.fits,409,51871,425,M4,cool
spec-0711-52202-0348.fits,711,52202,348,M6,cool
spec-0273-51957-0501.fits,273,51957,501,M7,cool
spec-0293-51994-0095.fits,293,51994,95,K3,cool
spec-0569-52264-0571.fits,569,52264,571,K7,cool
spec-0367-51997-0057.fits,367,51997,57,M1,cool
spec-0625-52145-0628.fits,625,52145,628,M1,cool
spec-0634-52149-0029.fits,634,52149,29,K3,cool
spec-0445-51873-0058.fits,445,51873,58,K1,cool
spec-0359-51821-0192.fits,359,51821,192,M4,cool
spec-0451-51908-0635.fits,451,51908,635,M5,cool
spec-0503-51999-0406.fits,503,51999,406,K1,cool
spec-0360-51816-0088.fits,360,51816,88,M9,cool
spec-0304-51957-0040.fits,304,51957,40,K7,cool
spec-0419-51868-0273.fits,419,51868,273,M3,cool
spec-0539-52017-0075.fits,539,52017,75,M6,cool
spec-0324-51666-0406.fits,324,51666,406,M3,cool
spec-0437-51876-0479.fits,437,51876,479,M6,cool
spec-0323-51615-0509.fits,323,51615,509,M3,cool
spec-0412-52250-0312.fits,412,52250,312,M4,cool
spec-0339-51692-0127.fits,339,51692,127,M7,cool
spec-0457-51901-0386.fits,457,51901,386,M8,cool
spec-0536-52024-0322.fits,536,52024,322,K1,cool
spec-0357-51813-0199.fits,357,51813,199,M2,cool
spec-0561-52295-0559.fits,561,52295,559,M2V,cool
spec-0456-51910-0103.fits,456,51910,103,M5,cool
spec-0357-51813-0093.fits,357,51813,93,K3,cool
spec-0426-51882-0481.fits,426,51882,481,M8,cool
spec-0412-52250-0275.fits,412,52250,275,M2,cool
spec-0424-51893-0573.fits,424,51893,573,K1,cool
spec-0352-51789-0061.fits,352,51789,61,M3,cool
spec-0273-51957-0167.fits,273,51957,167,M0,cool
spec-0412-52235-0080.fits,412,52235,80,M2,cool
spec-0348-51671-0195.fits,348,51671,195,K3,cool
spec-0692-52201-0286.fits,692,52201,286,M3,cool
spec-0348-51696-0238.fits,348,51696,238,K3,cool
spec-0446-51899-0489.fits,446,51899,489,K1,cool
spec-0415-51879-0527.fits,415,51879,527,M9,cool
spec-0555-52266-0012.fits,555,52266,12,M6,cool
spec-0412-51871-0018.fits,412,51871,18,M5,cool
spec-0617-52072-0565.fits,617,52072,565,K3,cool
spec-0615-52347-0133.fits,615,52347,133,K7,cool
spec-0594-52027-0434.fits,594,52027,434,M1,cool
spec-0406-51876-0530.fits,406,51876,530,K3,cool
spec-0496-51988-0274.fits,496,51988,274,M3,cool
spec-0394-51812-0119.fits,394,51812,119,M4,cool
spec-0380-51792-0114.fits,380,51792,114,K3,cool
spec-0410-51816-0145.fits,410,51816,145,M2,cool
spec-0412-51942-0101.fits,412,51942,101,K7,cool
spec-0374-51791-0240.fits,374,51791,240,K5,cool
spec-0404-51812-0490.fits,404,51812,490,M5,cool
spec-0452-51911-0164.fits,452,51911,164,M8,cool
spec-0437-51869-0262.fits,437,51869,262,K1,cool
spec-0616-52374-0177.fits,616,52374,177,M1,cool
spec-0490-51929-0297.fits,490,51929,297,M7,cool
spec-0611-52055-0234.fits,611,52055,234,K3,cool
spec-0304-51957-0606.fits,304,51957,606,K1,cool
spec-0501-52235-0269.fits,501,52235,269,M6,cool
spec-0559-52316-0358.fits,559,52316,358,M0,cool
spec-0678-52884-0419.fits,678,52884,419,M3,cool
spec-0471-51924-0307.fits,471,51924,307,M0,cool
spec-0441-51868-0210.fits,441,51868,210,M5,cool
spec-0582-52045-0178.fits,582,52045,178,M5,cool
spec-0550-51959-0355.fits,550,51959,355,M2,cool
spec-0313-51673-0283.fits,313,51673,283,M7,cool
spec-0390-51900-0240.fits,390,51900,240,M0,cool
spec-0711-52202-0282.fits,711,52202,282,M6,cool
spec-0342-51691-0567.fits,342,51691,567,K1,cool
spec-0333-52313-0313.fits,333,52313,313,M7,cool
spec-0440-51912-0097.fits,440,51912,97,M1,cool
spec-0324-51666-0444.fits,324,51666,444,K5,cool
spec-0436-51883-0050.fits,436,51883,50,M4,cool
spec-0282-51630-0486.fits,282,51630,486,K7,cool
spec-0324-51616-0098.fits,324,51616,98,M3,cool
spec-0324-51666-0308.fits,324,51666,308,K3,cool
spec-0354-51792-0635.fits,354,51792,635,K5,cool
spec-0653-52145-0085.fits,653,52145,85,M5,cool
spec-0633-52079-0433.fits,633,52079,433,K1,cool
spec-0359-51821-0544.fits,359,51821,544,K1,cool
spec-0324-51666-0149.fits,324,51666,149,M0,cool
spec-0459-51924-0390.fits,459,51924,390,M6,cool
spec-0567-52252-0569.fits,567,52252,569,M5,cool
spec-0397-51794-0065.fits,397,51794,65,M3,cool
spec-0355-51788-0530.fits,355,51788,530,K7,cool
spec-0413-51929-0464.fits,413,51929,464,M4,cool
spec-0468-51912-0510.fits,468,51912,510,K1,cool
spec-0340-51691-0277.fits,340,51691,277,M3,cool
spec-0348-51671-0162.fits,348,51671,162,M9,cool
spec-0558-52317-0452.fits,558,52317,452,M5,cool
spec-0406-51900-0220.fits,406,51900,220,M5,cool
spec-0324-51666-0133.fits,324,51666,133,K5,cool
spec-0410-51816-0421.fits,410,51816,421,M4,cool
spec-0419-51868-0016.fits,419,51868,16,K7,cool
spec-0615-52347-0281.fits,615,52347,281,M6,cool
spec-0483-51942-0294.fits,483,51942,294,M6,cool
spec-0459-51924-0097.fits,459,51924,97,K7,cool
spec-0276-51909-0234.fits,276,51909,234,K7,cool
spec-0343-51692-0538.fits,343,51692,538,K5,cool
spec-0355-51788-0081.fits,355,51788,81,K1,cool
spec-0433-51873-0074.fits,433,51873,74,M4,cool
spec-0587-52026-0472.fits,587,52026,472,M5,cool
spec-0472-51955-0633.fits,472,51955,633,M7,cool
spec-0275-51910-0540.fits,275,51910,540,M5,cool
spec-0522-52024-0027.fits,522,52024,27,M6,cool
spec-0631-52079-0600.fits,631,52079,600,M3,cool
spec-0353-51703-0632.fits,353,51703,632,K3,cool
spec-0323-51615-0427.fits,323,51615,427,K3,cool
spec-0313-51673-0506.fits,313,51673,506,K5,cool
spec-0542-51993-0347.fits,542,51993,347,K3,cool
spec-0406-51876-0416.fits,406,51876,416,K5,cool
spec-0459-51924-0019.fits,459,51924,19,M2,cool
spec-0278-51900-0071.fits,278,51900,71,M9,cool
spec-0323-51615-0049.fits,323,51615,49,K5,cool
spec-0569-52264-0597.fits,569,52264,597,K5,cool
spec-0485-51909-0498.fits,485,51909,498,M6,cool
